epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
259,2441.05,0.43094,0.24123,0.7983,0.99056,0.96906,0.98245,0.87042,0.49374,0.25236,0.83262,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916,0.0146748,0.0048916
260,2450.48,0.43075,0.23893,0.80627,0.98746,0.96906,0.98287,0.8766,0.49047,0.24715,0.82876,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718,0.0146154,0.0048718
261,2459.87,0.43969,0.24614,0.80613,0.99052,0.96399,0.97425,0.87951,0.47169,0.24408,0.82596,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
262,2469.32,0.41991,0.23354,0.79918,0.98745,0.96877,0.98259,0.87984,0.4694,0.24446,0.82601,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,2478.78,0.42523,0.24266,0.79769,0.98429,0.96378,0.98266,0.87561,0.48973,0.24832,0.82677,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,2488.17,0.42087,0.23751,0.79837,0.99036,0.96,0.97436,0.87377,0.48696,0.23876,0.82423,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,2497.63,0.4286,0.23527,0.8004,0.99047,0.95956,0.97421,0.87289,0.48397,0.23952,0.82323,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,2507.05,0.41971,0.23399,0.80118,0.9905,0.96247,0.9739,0.87878,0.47402,0.25087,0.82624,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,2516.37,0.42745,0.23934,0.79995,0.98741,0.96536,0.98329,0.87746,0.47535,0.24959,0.82925,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,2525.81,0.41927,0.23202,0.80202,0.98441,0.9713,0.98292,0.87541,0.48056,0.25003,0.82782,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,2535.16,0.4247,0.23679,0.80129,0.99047,0.95961,0.97411,0.87765,0.47821,0.24483,0.82767,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,2544.47,0.44015,0.24138,0.80823,0.98432,0.96576,0.97411,0.8759,0.48167,0.2462,0.82701,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,2553.9,0.42836,0.24309,0.79768,0.98744,0.96778,0.97412,0.87405,0.47382,0.23945,0.8266,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,2563.25,0.43738,0.24038,0.80144,0.99262,0.95692,0.97403,0.87865,0.46868,0.24225,0.82638,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,2572.56,0.42129,0.23474,0.80124,0.98738,0.96262,0.98292,0.87835,0.4708,0.24112,0.82833,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,2581.91,0.42767,0.23801,0.79298,0.98741,0.96529,0.98351,0.8806,0.46652,0.23736,0.82756,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,2591.33,0.42438,0.23822,0.80249,0.98391,0.97538,0.9839,0.87661,0.47822,0.22837,0.82778,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,2600.64,0.42491,0.2377,0.80212,0.9782,0.97538,0.98378,0.87694,0.47947,0.22363,0.82649,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,2610.18,0.42601,0.23437,0.80405,0.993,0.95692,0.97418,0.87588,0.46872,0.23081,0.82616,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,2619.52,0.42823,0.23571,0.80757,0.98357,0.96923,0.97421,0.87962,0.4749,0.23153,0.82727,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,2628.83,0.43847,0.24108,0.80136,0.98003,0.97231,0.98349,0.87924,0.47972,0.23414,0.82527,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,2638.27,0.41891,0.23698,0.80296,0.99246,0.95692,0.98332,0.87665,0.48206,0.23651,0.82551,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,2647.61,0.41346,0.23178,0.80205,0.9915,0.95385,0.98314,0.87826,0.47755,0.24178,0.82585,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,2656.91,0.42591,0.23549,0.80378,0.98969,0.95692,0.98318,0.87676,0.47311,0.23507,0.82482,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,2666.24,0.41561,0.23226,0.80212,0.9919,0.95692,0.98317,0.88171,0.47646,0.23499,0.82603,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,2675.69,0.42859,0.23492,0.802,0.98673,0.96,0.98274,0.87853,0.47645,0.23682,0.82579,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,2684.98,0.42931,0.24356,0.80165,0.9895,0.96615,0.97402,0.8767,0.47558,0.2399,0.82776,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,2694.41,0.419,0.23604,0.79777,0.99366,0.96507,0.97418,0.86983,0.48327,0.24288,0.8295,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,2703.75,0.41085,0.23091,0.79914,0.99294,0.96308,0.97421,0.87095,0.47967,0.23988,0.82684,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,2713.03,0.41083,0.2295,0.80012,0.99341,0.96,0.97412,0.87178,0.48257,0.23752,0.82548,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,2722.46,0.42276,0.23675,0.80052,0.9905,0.96615,0.97415,0.87072,0.4846,0.24049,0.82651,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,2731.8,0.41789,0.2361,0.79912,0.99056,0.96849,0.97427,0.87475,0.47857,0.23882,0.82808,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,2741.11,0.41209,0.23229,0.80684,0.99053,0.96923,0.97403,0.87959,0.46749,0.23874,0.82628,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,2750.54,0.43252,0.24115,0.79678,0.99098,0.96615,0.97409,0.88196,0.46243,0.23704,0.82597,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,2759.88,0.41651,0.2397,0.80156,0.98744,0.96923,0.97409,0.87843,0.46779,0.24103,0.82654,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,2769.28,0.41223,0.22715,0.79884,0.98746,0.96892,0.97402,0.87722,0.46419,0.25023,0.82563,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,2778.62,0.43006,0.2403,0.79938,0.99004,0.96615,0.97409,0.87922,0.46889,0.24179,0.82574,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,2788.06,0.41374,0.23305,0.8033,0.99027,0.96615,0.98256,0.88117,0.47309,0.23448,0.82516,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,2797.45,0.41048,0.23038,0.79866,0.99053,0.96561,0.98353,0.88069,0.47669,0.23451,0.82463,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,2806.76,0.41676,0.23081,0.79851,0.99457,0.96,0.98331,0.88026,0.481,0.23565,0.82618,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,2816.19,0.40999,0.22702,0.79615,0.99523,0.96308,0.98386,0.88002,0.46943,0.22838,0.82449,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,2825.58,0.40493,0.2273,0.80006,0.98579,0.97231,0.98387,0.8849,0.46743,0.22479,0.82639,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,2835.06,0.39752,0.22583,0.79727,0.99366,0.96489,0.98394,0.88524,0.46914,0.21787,0.82543,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,2844.54,0.40727,0.2295,0.79353,0.99332,0.96308,0.9838,0.88515,0.46833,0.22185,0.82464,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,2853.93,0.40835,0.22884,0.79441,0.99681,0.96194,0.98357,0.88637,0.46441,0.23546,0.82367,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,2863.4,0.4039,0.22547,0.79771,0.99538,0.96308,0.9832,0.89063,0.46075,0.23632,0.82272,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,2872.89,0.41688,0.23293,0.80037,0.99188,0.95692,0.98232,0.88739,0.4556,0.234,0.82176,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,2882.34,0.4003,0.22401,0.80109,0.98442,0.97183,0.98307,0.89083,0.45632,0.23409,0.82206,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,2891.82,0.41166,0.23307,0.79862,0.98315,0.96923,0.98277,0.88658,0.46654,0.22774,0.82392,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
308,2901.25,0.42128,0.23592,0.79802,0.99027,0.96,0.98269,0.88597,0.46953,0.22343,0.82521,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
309,2910.68,0.40824,0.23168,0.79693,0.97819,0.97231,0.97395,0.88085,0.47459,0.22513,0.82642,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
310,2920.01,0.41032,0.22858,0.80077,0.99308,0.95385,0.9738,0.88089,0.46868,0.22906,0.8243,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
311,2929.34,0.40985,0.22993,0.79582,0.99364,0.96185,0.97398,0.88182,0.45994,0.23238,0.82257,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
312,2938.69,0.40495,0.22591,0.7925,0.9916,0.96,0.97415,0.87997,0.465,0.23014,0.82524,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
313,2948.04,0.41075,0.22888,0.79794,0.98961,0.96308,0.97424,0.8752,0.47224,0.23265,0.82716,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
314,2957.39,0.39748,0.21971,0.79812,0.99287,0.96615,0.9743,0.8738,0.47764,0.23393,0.82583,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
315,2966.71,0.39911,0.22206,0.79545,0.99317,0.96615,0.98294,0.87622,0.46964,0.23239,0.8251,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
316,2976.15,0.40709,0.22656,0.80115,0.98661,0.96308,0.98316,0.88619,0.46806,0.23487,0.82673,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
317,2985.48,0.40838,0.22589,0.79189,0.99017,0.96615,0.98324,0.88012,0.47404,0.2324,0.82817,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
318,2994.79,0.41165,0.23262,0.7968,0.98433,0.96655,0.98313,0.8775,0.47737,0.23587,0.82841,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
319,3004.28,0.40577,0.22796,0.79561,0.99049,0.96185,0.97441,0.87687,0.46529,0.237,0.82551,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
320,3013.63,0.40231,0.22675,0.79532,0.99049,0.96177,0.97457,0.87829,0.4591,0.23684,0.82234,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
321,3022.92,0.39682,0.22273,0.79354,0.99308,0.95692,0.97435,0.88109,0.46566,0.24638,0.82302,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
322,3032.27,0.40131,0.22449,0.80135,0.97714,0.97231,0.98248,0.88399,0.46584,0.24438,0.8238,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
323,3041.68,0.4014,0.22579,0.79457,0.98436,0.96843,0.983,0.88335,0.46411,0.24631,0.82386,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
324,3050.98,0.39538,0.21982,0.79562,0.98632,0.96923,0.98299,0.88075,0.47058,0.2436,0.82517,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
325,3060.38,0.39761,0.21897,0.79204,0.98431,0.96489,0.9832,0.88335,0.46813,0.23896,0.8233,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
326,3069.81,0.39143,0.21989,0.79593,0.97958,0.96615,0.98317,0.88492,0.46151,0.23733,0.82265,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
327,3079.12,0.39723,0.21936,0.79498,0.98119,0.96296,0.98256,0.88425,0.4592,0.24165,0.82266,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
328,3088.47,0.40691,0.22441,0.7915,0.98001,0.96615,0.97384,0.88035,0.46505,0.24394,0.8234,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
329,3097.92,0.397,0.22239,0.79707,0.99044,0.95645,0.97424,0.8768,0.46973,0.24548,0.82459,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
330,3107.22,0.39489,0.22194,0.80114,0.9862,0.96615,0.97415,0.87706,0.4724,0.24523,0.825,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
331,3116.56,0.39495,0.22731,0.79215,0.98362,0.96615,0.97396,0.88074,0.47139,0.24487,0.8252,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
332,3126,0.3982,0.22172,0.79299,0.99362,0.95786,0.98263,0.88021,0.47371,0.24055,0.82637,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
333,3135.3,0.40199,0.22114,0.79479,0.995,0.95692,0.98329,0.88101,0.47037,0.24007,0.82654,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
334,3144.68,0.40658,0.2273,0.80111,0.98745,0.96827,0.97411,0.87929,0.46602,0.23752,0.82699,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
335,3154.04,0.40334,0.22214,0.79982,0.98012,0.97231,0.98247,0.88389,0.47238,0.23692,0.82729,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
336,3163.46,0.39243,0.21882,0.79944,0.98118,0.97231,0.98283,0.88414,0.47324,0.24157,0.82746,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
337,3172.8,0.3896,0.21293,0.79903,0.98081,0.97231,0.98265,0.88206,0.47293,0.24363,0.82796,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
338,3182.18,0.39214,0.21877,0.79375,0.98436,0.96846,0.9824,0.88166,0.47186,0.24193,0.82791,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
339,3191.6,0.39222,0.21602,0.79985,0.98367,0.96308,0.98205,0.88169,0.47074,0.24267,0.82685,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
340,3200.94,0.40158,0.22339,0.79653,0.98765,0.95692,0.97376,0.87795,0.47288,0.24429,0.82632,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
341,3210.39,0.39112,0.22113,0.79519,0.98426,0.96229,0.97373,0.87588,0.47196,0.24399,0.82587,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
342,3219.7,0.39359,0.2177,0.79952,0.9925,0.95385,0.97365,0.88045,0.47154,0.24401,0.82457,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
343,3229.05,0.39673,0.22189,0.79863,0.99225,0.95385,0.98262,0.88325,0.47222,0.246,0.82572,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
344,3238.49,0.38842,0.2196,0.79698,0.99164,0.95385,0.98275,0.88342,0.46848,0.24109,0.82661,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
345,3247.79,0.39809,0.22461,0.79423,0.99173,0.95385,0.98258,0.88295,0.47258,0.2406,0.82761,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
346,3257.15,0.38652,0.21707,0.79131,0.98716,0.96,0.98279,0.88647,0.47629,0.24323,0.82816,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
347,3266.59,0.39727,0.22008,0.79851,0.98496,0.96615,0.9831,0.87862,0.47696,0.23792,0.82763,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
348,3276.34,0.39066,0.21949,0.79743,0.98301,0.96923,0.98315,0.87779,0.47773,0.23883,0.82771,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
349,3286,0.39722,0.2251,0.79685,0.99132,0.95692,0.98336,0.87923,0.46849,0.23542,0.8257,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
350,3295.71,0.40667,0.22313,0.79668,0.99361,0.95676,0.98339,0.8817,0.46168,0.23733,0.82437,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
351,3305.77,0.38391,0.2162,0.79637,0.99043,0.95539,0.98329,0.8804,0.46834,0.24002,0.82385,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
352,3315.32,0.39384,0.22721,0.80143,0.98997,0.95692,0.98338,0.88306,0.47161,0.24537,0.8242,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
353,3324.79,0.3857,0.21963,0.79655,0.99043,0.95692,0.9831,0.88554,0.46755,0.2441,0.8239,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
354,3334.34,0.39699,0.21929,0.7972,0.993,0.95692,0.98353,0.88452,0.47047,0.23741,0.82492,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
355,3343.93,0.39346,0.21439,0.79637,0.98361,0.96615,0.98379,0.87974,0.47179,0.23421,0.82546,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
356,3353.44,0.38621,0.21617,0.79626,0.99354,0.96,0.98383,0.88224,0.47714,0.23005,0.82606,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
357,3362.99,0.38928,0.21601,0.79828,0.9968,0.95978,0.98374,0.88212,0.47549,0.2296,0.82545,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
358,3372.62,0.38848,0.21525,0.79167,0.99536,0.96,0.98356,0.88334,0.4713,0.23146,0.82567,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
359,3382.22,0.38744,0.21544,0.79447,0.99557,0.96,0.9831,0.88081,0.47709,0.24518,0.82735,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
360,3391.67,0.38851,0.2192,0.79786,0.9958,0.96,0.98279,0.87667,0.47575,0.24826,0.82769,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
361,3401.24,0.37125,0.21062,0.7937,0.99521,0.96,0.98281,0.87942,0.46977,0.23797,0.82543,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
362,3410.84,0.39085,0.21438,0.79551,0.99565,0.95692,0.98372,0.88452,0.46638,0.23066,0.82437,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
363,3420.41,0.38696,0.21444,0.79828,0.99484,0.95385,0.98395,0.8831,0.46619,0.22634,0.82438,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
364,3430.04,0.38791,0.21602,0.79427,0.99348,0.95385,0.98378,0.88298,0.47033,0.22209,0.8249,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
365,3439.7,0.38395,0.21322,0.79723,0.98643,0.96,0.98364,0.88091,0.47629,0.2275,0.82558,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
366,3449.15,0.39234,0.21556,0.79379,0.99537,0.95385,0.98377,0.88118,0.47749,0.23258,0.82672,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
367,3458.75,0.38763,0.21483,0.79938,0.99575,0.95385,0.98341,0.87903,0.47852,0.23508,0.82683,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
368,3468.26,0.38674,0.218,0.79259,0.99048,0.95996,0.98316,0.87907,0.47634,0.23284,0.82643,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
369,3477.73,0.38744,0.21289,0.79381,0.98941,0.96,0.98291,0.88189,0.47062,0.23443,0.82546,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
370,3487.38,0.39382,0.21557,0.79365,0.98424,0.96615,0.98289,0.87868,0.47219,0.24091,0.82559,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
371,3496.97,0.38426,0.21557,0.79469,0.99046,0.95793,0.98239,0.87723,0.47342,0.24363,0.82551,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
372,3506.54,0.38273,0.20984,0.79477,0.98431,0.96525,0.98284,0.88272,0.47038,0.23993,0.8247,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
373,3516.03,0.37815,0.21119,0.79526,0.99373,0.95385,0.98279,0.88178,0.46416,0.2323,0.82373,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
374,3525.52,0.36803,0.20935,0.78988,0.99678,0.96,0.98249,0.88256,0.47136,0.23832,0.82522,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
375,3535.07,0.38158,0.21396,0.79397,0.99651,0.96,0.97393,0.87647,0.47248,0.23778,0.82568,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
376,3544.62,0.3841,0.21484,0.79364,0.99598,0.96,0.98283,0.8775,0.47086,0.23136,0.82615,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
377,3554.21,0.37902,0.21065,0.79673,0.99546,0.96,0.97396,0.87843,0.46846,0.23182,0.82675,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
378,3563.67,0.37983,0.21285,0.79964,0.99053,0.96518,0.97393,0.8792,0.47063,0.23648,0.82838,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
379,3573.26,0.37474,0.20703,0.78989,0.99305,0.96308,0.97396,0.87842,0.47109,0.24048,0.82808,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
380,3582.8,0.37661,0.20956,0.79522,0.99356,0.96308,0.97396,0.87913,0.46901,0.23983,0.82692,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
381,3592.25,0.3735,0.20983,0.79385,0.98741,0.96517,0.97377,0.87706,0.4675,0.23777,0.82692,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
382,3601.79,0.39351,0.21491,0.79671,0.9905,0.96286,0.97373,0.87703,0.47086,0.24184,0.82669,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
383,3611.4,0.3787,0.21044,0.79956,0.98727,0.96308,0.9737,0.87722,0.46918,0.24344,0.82632,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
384,3620.86,0.37903,0.21104,0.79461,0.98425,0.9613,0.9738,0.87825,0.46569,0.2437,0.82575,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
385,3630.47,0.36287,0.20526,0.78573,0.99359,0.95459,0.97375,0.87602,0.46475,0.24185,0.82491,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
386,3639.99,0.37575,0.21238,0.7975,0.99552,0.95385,0.97382,0.87591,0.46823,0.24229,0.8255,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
387,3649.49,0.37418,0.20747,0.7901,0.99417,0.95692,0.97394,0.87604,0.46903,0.24295,0.82559,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
388,3659.03,0.3767,0.20936,0.79466,0.9951,0.95692,0.97403,0.87802,0.4671,0.24172,0.82431,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
389,3668.62,0.37921,0.21029,0.79203,0.99564,0.95692,0.97397,0.87998,0.46643,0.2408,0.82415,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
390,3678.18,0.38502,0.21308,0.7912,0.99679,0.95573,0.97394,0.87636,0.47021,0.24099,0.82425,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978
391,3687.67,0.36432,0.20881,0.79443,0.99679,0.95547,0.98254,0.87993,0.47083,0.24291,0.82425,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
392,3697.19,0.36998,0.20456,0.79079,0.99478,0.95692,0.974,0.87659,0.47206,0.24532,0.82495,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582
